0.5 0.3; 60.04583652 105.11459129 105.11459129 239.90832697; 0.2 0.2 0.2 0.2
0.5 0.3; 60.06875477 105.17188694 105.17188694 239.86249045; 0.2 0.2 0.2 0.2
0.5 0.3; 60.09167303 105.22918258 105.22918258 239.81665393; 0.2 0.2 0.2 0.2
0.5 0.3; 60.11459129 105.28647823 105.28647823 239.77081742; 0.2 0.2 0.2 0.2
0.5 0.3; 60.13750955 105.34377387 105.34377387 239.7249809; 0.2 0.2 0.2 0.2
0.5 0.3; 60.16042781 105.40106952 105.40106952 239.67914439; 0.2 0.2 0.2 0.2
0.5 0.3; 60.18334607 105.45836516 105.45836516 239.63330787; 0.2 0.2 0.2 0.2
0.5 0.3; 60.20626432 105.51566081 105.51566081 239.58747135; 0.2 0.2 0.2 0.2
0.5 0.3; 60.22918258 105.57295646 105.57295646 239.54163484; 0.2 0.2 0.2 0.2
0.5 0.3; 60.25210084 105.6302521 105.6302521 239.49579832; 0.2 0.2 0.2 0.2
0.5 0.3; 60.2750191 105.68754775 105.68754775 239.4499618; 0.2 0.2 0.2 0.2
0.5 0.3; 60.29793736 105.74484339 105.74484339 239.40412529; 0.2 0.2 0.2 0.2
0.5 0.3; 60.32085561 105.80213904 105.80213904 239.35828877; 0.2 0.2 0.2 0.2
0.5 0.3; 60.34377387 105.85943468 105.85943468 239.31245225; 0.2 0.2 0.2 0.2
0.5 0.3; 60.36669213 105.91673033 105.91673033 239.26661574; 0.2 0.2 0.2 0.2
0.5 0.3; 60.38961039 105.97402597 105.97402597 239.22077922; 0.2 0.2 0.2 0.2
0.5 0.3; 60.41252865 106.03132162 106.03132162 239.1749427; 0.2 0.2 0.2 0.2
0.5 0.3; 60.43544691 106.08861727 106.08861727 239.12910619; 0.2 0.2 0.2 0.2
0.5 0.3; 60.45836516 106.14591291 106.14591291 239.08326967; 0.2 0.2 0.2 0.2
0.5 0.3; 60.48128342 106.20320856 106.20320856 239.03743316; 0.2 0.2 0.2 0.2
0.5 0.3; 60.50420168 106.2605042 106.2605042 238.99159664; 0.2 0.2 0.2 0.2
0.5 0.3; 60.52711994 106.31779985 106.31779985 238.94576012; 0.2 0.2 0.2 0.2
0.5 0.3; 60.5500382 106.37509549 106.37509549 238.89992361; 0.2 0.2 0.2 0.2
0.5 0.3; 60.57295646 106.43239114 106.43239114 238.85408709; 0.2 0.2 0.2 0.2
0.5 0.3; 60.59587471 106.48968678 106.48968678 238.80825057; 0.2 0.2 0.2 0.2
0.5 0.3; 60.61879297 106.54698243 106.54698243 238.76241406; 0.2 0.2 0.2 0.2
0.5 0.3; 60.64171123 106.60427807 106.60427807 238.71657754; 0.2 0.2 0.2 0.2
0.5 0.3; 60.66462949 106.66157372 106.66157372 238.67074102; 0.2 0.2 0.2 0.2
0.5 0.3; 60.68754775 106.71886937 106.71886937 238.62490451; 0.2 0.2 0.2 0.2
0.5 0.3; 60.710466 106.77616501 106.77616501 238.57906799; 0.2 0.2 0.2 0.2
0.5 0.3; 60.73338426 106.83346066 106.83346066 238.53323147; 0.2 0.2 0.2 0.2
0.5 0.3; 60.75630252 106.8907563 106.8907563 238.48739496; 0.2 0.2 0.2 0.2
0.5 0.3; 60.77922078 106.94805195 106.94805195 238.44155844; 0.2 0.2 0.2 0.2
0.5 0.3; 60.80213904 107.00534759 107.00534759 238.39572193; 0.2 0.2 0.2 0.2
0.5 0.3; 60.8250573 107.06264324 107.06264324 238.34988541; 0.2 0.2 0.2 0.2
0.5 0.3; 60.84797555 107.11993888 107.11993888 238.30404889; 0.2 0.2 0.2 0.2
0.5 0.3; 60.87089381 107.17723453 107.17723453 238.25821238; 0.2 0.2 0.2 0.2
0.5 0.3; 60.89381207 107.23453018 107.23453018 238.21237586; 0.2 0.2 0.2 0.2
0.5 0.3; 60.91673033 107.29182582 107.29182582 238.16653934; 0.2 0.2 0.2 0.2
0.5 0.3; 60.93964859 107.34912147 107.34912147 238.12070283; 0.2 0.2 0.2 0.2
0.5 0.3; 60.96256684 107.40641711 107.40641711 238.07486631; 0.2 0.2 0.2 0.2
0.5 0.3; 60.9854851 107.46371276 107.46371276 238.02902979; 0.2 0.2 0.2 0.2
0.5 0.3; 61.00840336 107.5210084 107.5210084 237.98319328; 0.2 0.2 0.2 0.2
0.5 0.3; 61.03132162 107.57830405 107.57830405 237.93735676; 0.2 0.2 0.2 0.2
0.5 0.3; 61.05423988 107.63559969 107.63559969 237.89152024; 0.2 0.2 0.2 0.2
0.5 0.3; 61.07715814 107.69289534 107.69289534 237.84568373; 0.2 0.2 0.2 0.2
0.5 0.3; 61.10007639 107.75019099 107.75019099 237.79984721; 0.2 0.2 0.2 0.2
0.5 0.3; 61.12299465 107.80748663 107.80748663 237.7540107; 0.2 0.2 0.2 0.2
0.5 0.3; 61.14591291 107.86478228 107.86478228 237.70817418; 0.2 0.2 0.2 0.2
0.5 0.3; 61.16883117 107.92207792 107.92207792 237.66233766; 0.2 0.2 0.2 0.2
0.5 0.3; 61.19174943 107.97937357 107.97937357 237.61650115; 0.2 0.2 0.2 0.2
0.5 0.3; 61.21466769 108.03666921 108.03666921 237.57066463; 0.2 0.2 0.2 0.2
0.5 0.3; 61.23758594 108.09396486 108.09396486 237.52482811; 0.2 0.2 0.2 0.2
0.5 0.3; 61.2605042 108.1512605 108.1512605 237.4789916; 0.2 0.2 0.2 0.2
0.5 0.3; 61.28342246 108.20855615 108.20855615 237.43315508; 0.2 0.2 0.2 0.2
0.5 0.3; 61.30634072 108.2658518 108.2658518 237.38731856; 0.2 0.2 0.2 0.2
0.5 0.3; 61.32925898 108.32314744 108.32314744 237.34148205; 0.2 0.2 0.2 0.2
0.5 0.3; 61.35217723 108.38044309 108.38044309 237.29564553; 0.2 0.2 0.2 0.2
0.5 0.3; 61.37509549 108.43773873 108.43773873 237.24980901; 0.2 0.2 0.2 0.2
0.5 0.3; 61.39801375 108.49503438 108.49503438 237.2039725; 0.2 0.2 0.2 0.2
0.5 0.3; 61.42093201 108.55233002 108.55233002 237.15813598; 0.2 0.2 0.2 0.2
0.5 0.3; 61.44385027 108.60962567 108.60962567 237.11229947; 0.2 0.2 0.2 0.2
0.5 0.3; 61.46676853 108.66692131 108.66692131 237.06646295; 0.2 0.2 0.2 0.2
0.5 0.3; 61.48968678 108.72421696 108.72421696 237.02062643; 0.2 0.2 0.2 0.2
0.5 0.3; 61.51260504 108.78151261 108.78151261 236.97478992; 0.2 0.2 0.2 0.2
0.5 0.3; 61.5355233 108.83880825 108.83880825 236.9289534; 0.2 0.2 0.2 0.2
0.5 0.3; 61.55844156 108.8961039 108.8961039 236.88311688; 0.2 0.2 0.2 0.2
0.5 0.3; 61.58135982 108.95339954 108.95339954 236.83728037; 0.2 0.2 0.2 0.2
0.5 0.3; 61.60427807 109.01069519 109.01069519 236.79144385; 0.2 0.2 0.2 0.2
0.5 0.3; 61.62719633 109.06799083 109.06799083 236.74560733; 0.2 0.2 0.2 0.2
0.5 0.3; 61.65011459 109.12528648 109.12528648 236.69977082; 0.2 0.2 0.2 0.2
0.5 0.3; 61.67303285 109.18258212 109.18258212 236.6539343; 0.2 0.2 0.2 0.2
0.5 0.3; 61.69595111 109.23987777 109.23987777 236.60809778; 0.2 0.2 0.2 0.2
0.5 0.3; 61.71886937 109.29717341 109.29717341 236.56226127; 0.2 0.2 0.2 0.2
0.5 0.3; 61.74178762 109.35446906 109.35446906 236.51642475; 0.2 0.2 0.2 0.2
0.5 0.3; 61.76470588 109.41176471 109.41176471 236.47058824; 0.2 0.2 0.2 0.2
0.5 0.3; 61.78762414 109.46906035 109.46906035 236.42475172; 0.2 0.2 0.2 0.2
0.5 0.3; 61.8105424 109.526356 109.526356 236.3789152; 0.2 0.2 0.2 0.2
0.5 0.3; 61.83346066 109.58365164 109.58365164 236.33307869; 0.2 0.2 0.2 0.2
0.5 0.3; 61.85637892 109.64094729 109.64094729 236.28724217; 0.2 0.2 0.2 0.2
0.5 0.3; 61.87929717 109.69824293 109.69824293 236.24140565; 0.2 0.2 0.2 0.2
0.5 0.3; 61.90221543 109.75553858 109.75553858 236.19556914; 0.2 0.2 0.2 0.2
0.5 0.3; 61.92513369 109.81283422 109.81283422 236.14973262; 0.2 0.2 0.2 0.2
0.5 0.3; 61.94805195 109.87012987 109.87012987 236.1038961; 0.2 0.2 0.2 0.2
0.5 0.3; 61.97097021 109.92742552 109.92742552 236.05805959; 0.2 0.2 0.2 0.2
0.5 0.3; 61.99388846 109.98472116 109.98472116 236.01222307; 0.2 0.2 0.2 0.2
0.5 0.3; 62.01680672 110.04201681 110.04201681 235.96638655; 0.2 0.2 0.2 0.2
0.5 0.3; 62.03972498 110.09931245 110.09931245 235.92055004; 0.2 0.2 0.2 0.2
0.5 0.3; 62.06264324 110.1566081 110.1566081 235.87471352; 0.2 0.2 0.2 0.2
0.5 0.3; 62.0855615 110.21390374 110.21390374 235.82887701; 0.2 0.2 0.2 0.2
0.5 0.3; 62.10847976 110.27119939 110.27119939 235.78304049; 0.2 0.2 0.2 0.2
0.5 0.3; 62.13139801 110.32849503 110.32849503 235.73720397; 0.2 0.2 0.2 0.2
0.5 0.3; 62.15431627 110.38579068 110.38579068 235.69136746; 0.2 0.2 0.2 0.2
0.5 0.3; 62.17723453 110.44308633 110.44308633 235.64553094; 0.2 0.2 0.2 0.2
0.5 0.3; 62.20015279 110.50038197 110.50038197 235.59969442; 0.2 0.2 0.2 0.2
0.5 0.3; 62.22307105 110.55767762 110.55767762 235.55385791; 0.2 0.2 0.2 0.2
0.5 0.3; 62.2459893 110.61497326 110.61497326 235.50802139; 0.2 0.2 0.2 0.2
0.5 0.3; 62.26890756 110.67226891 110.67226891 235.46218487; 0.2 0.2 0.2 0.2
0.5 0.3; 62.29182582 110.72956455 110.72956455 235.41634836; 0.2 0.2 0.2 0.2
0.5 0.3; 62.31474408 110.7868602 110.7868602 235.37051184; 0.2 0.2 0.2 0.2
0.5 0.3; 62.33766234 110.84415584 110.84415584 235.32467532; 0.2 0.2 0.2 0.2
0.5 0.3; 62.3605806 110.90145149 110.90145149 235.27883881; 0.2 0.2 0.2 0.2
0.5 0.3; 62.38349885 110.95874714 110.95874714 235.23300229; 0.2 0.2 0.2 0.2
0.5 0.3; 62.40641711 111.01604278 111.01604278 235.18716578; 0.2 0.2 0.2 0.2
0.5 0.3; 62.42933537 111.07333843 111.07333843 235.14132926; 0.2 0.2 0.2 0.2
0.5 0.3; 62.45225363 111.13063407 111.13063407 235.09549274; 0.2 0.2 0.2 0.2
0.5 0.3; 62.47517189 111.18792972 111.18792972 235.04965623; 0.2 0.2 0.2 0.2
0.5 0.3; 62.49809015 111.24522536 111.24522536 235.00381971; 0.2 0.2 0.2 0.2
0.5 0.3; 62.5210084 111.30252101 111.30252101 234.95798319; 0.2 0.2 0.2 0.2
0.5 0.3; 62.54392666 111.35981665 111.35981665 234.91214668; 0.2 0.2 0.2 0.2
0.5 0.3; 62.56684492 111.4171123 111.4171123 234.86631016; 0.2 0.2 0.2 0.2
0.5 0.3; 62.58976318 111.47440794 111.47440794 234.82047364; 0.2 0.2 0.2 0.2
0.5 0.3; 62.61268144 111.53170359 111.53170359 234.77463713; 0.2 0.2 0.2 0.2
0.5 0.3; 62.63559969 111.58899924 111.58899924 234.72880061; 0.2 0.2 0.2 0.2
0.5 0.3; 62.65851795 111.64629488 111.64629488 234.68296409; 0.2 0.2 0.2 0.2
0.5 0.3; 62.68143621 111.70359053 111.70359053 234.63712758; 0.2 0.2 0.2 0.2
0.5 0.3; 62.70435447 111.76088617 111.76088617 234.59129106; 0.2 0.2 0.2 0.2
0.5 0.3; 62.72727273 111.81818182 111.81818182 234.54545455; 0.2 0.2 0.2 0.2
0.5 0.3; 62.75019099 111.87547746 111.87547746 234.49961803; 0.2 0.2 0.2 0.2
0.5 0.3; 62.77310924 111.93277311 111.93277311 234.45378151; 0.2 0.2 0.2 0.2
0.5 0.3; 62.7960275 111.99006875 111.99006875 234.407945; 0.2 0.2 0.2 0.2
0.5 0.3; 62.81894576 112.0473644 112.0473644 234.36210848; 0.2 0.2 0.2 0.2
0.5 0.3; 62.84186402 112.10466005 112.10466005 234.31627196; 0.2 0.2 0.2 0.2
0.5 0.3; 62.86478228 112.16195569 112.16195569 234.27043545; 0.2 0.2 0.2 0.2
0.5 0.3; 62.88770053 112.21925134 112.21925134 234.22459893; 0.2 0.2 0.2 0.2
0.5 0.3; 62.91061879 112.27654698 112.27654698 234.17876241; 0.2 0.2 0.2 0.2
0.5 0.3; 62.93353705 112.33384263 112.33384263 234.1329259; 0.2 0.2 0.2 0.2
0.5 0.3; 62.95645531 112.39113827 112.39113827 234.08708938; 0.2 0.2 0.2 0.2
0.5 0.3; 62.97937357 112.44843392 112.44843392 234.04125286; 0.2 0.2 0.2 0.2
0.5 0.3; 63.00229183 112.50572956 112.50572956 233.99541635; 0.2 0.2 0.2 0.2
0.5 0.3; 63.02521008 112.56302521 112.56302521 233.94957983; 0.2 0.2 0.2 0.2
0.5 0.3; 63.04812834 112.62032086 112.62032086 233.90374332; 0.2 0.2 0.2 0.2
0.5 0.3; 63.0710466 112.6776165 112.6776165 233.8579068; 0.2 0.2 0.2 0.2
0.5 0.3; 63.09396486 112.73491215 112.73491215 233.81207028; 0.2 0.2 0.2 0.2
0.5 0.3; 63.11688312 112.79220779 112.79220779 233.76623377; 0.2 0.2 0.2 0.2
0.5 0.3; 63.13980138 112.84950344 112.84950344 233.72039725; 0.2 0.2 0.2 0.2
0.5 0.3; 63.16271963 112.90679908 112.90679908 233.67456073; 0.2 0.2 0.2 0.2
0.5 0.3; 63.18563789 112.96409473 112.96409473 233.62872422; 0.2 0.2 0.2 0.2
0.5 0.3; 63.20855615 113.02139037 113.02139037 233.5828877; 0.2 0.2 0.2 0.2
0.5 0.3; 63.23147441 113.07868602 113.07868602 233.53705118; 0.2 0.2 0.2 0.2
0.5 0.3; 63.25439267 113.13598167 113.13598167 233.49121467; 0.2 0.2 0.2 0.2
0.5 0.3; 63.27731092 113.19327731 113.19327731 233.44537815; 0.2 0.2 0.2 0.2
0.5 0.3; 63.30022918 113.25057296 113.25057296 233.39954163; 0.2 0.2 0.2 0.2
0.5 0.3; 63.32314744 113.3078686 113.3078686 233.35370512; 0.2 0.2 0.2 0.2
0.5 0.3; 63.3460657 113.36516425 113.36516425 233.3078686; 0.2 0.2 0.2 0.2
0.5 0.3; 63.36898396 113.42245989 113.42245989 233.26203209; 0.2 0.2 0.2 0.2
0.5 0.3; 63.39190222 113.47975554 113.47975554 233.21619557; 0.2 0.2 0.2 0.2
0.5 0.3; 63.41482047 113.53705118 113.53705118 233.17035905; 0.2 0.2 0.2 0.2
0.5 0.3; 63.43773873 113.59434683 113.59434683 233.12452254; 0.2 0.2 0.2 0.2
0.5 0.3; 63.46065699 113.65164248 113.65164248 233.07868602; 0.2 0.2 0.2 0.2
0.5 0.3; 63.48357525 113.70893812 113.70893812 233.0328495; 0.2 0.2 0.2 0.2
0.5 0.3; 63.50649351 113.76623377 113.76623377 232.98701299; 0.2 0.2 0.2 0.2
0.5 0.3; 63.52941176 113.82352941 113.82352941 232.94117647; 0.2 0.2 0.2 0.2
0.5 0.3; 63.55233002 113.88082506 113.88082506 232.89533995; 0.2 0.2 0.2 0.2
0.5 0.3; 63.57524828 113.9381207 113.9381207 232.84950344; 0.2 0.2 0.2 0.2
0.5 0.3; 63.59816654 113.99541635 113.99541635 232.80366692; 0.2 0.2 0.2 0.2
0.5 0.3; 63.6210848 114.05271199 114.05271199 232.7578304; 0.2 0.2 0.2 0.2
0.5 0.3; 63.64400306 114.11000764 114.11000764 232.71199389; 0.2 0.2 0.2 0.2
0.5 0.3; 63.66692131 114.16730328 114.16730328 232.66615737; 0.2 0.2 0.2 0.2
0.5 0.3; 63.68983957 114.22459893 114.22459893 232.62032086; 0.2 0.2 0.2 0.2
0.5 0.3; 63.71275783 114.28189458 114.28189458 232.57448434; 0.2 0.2 0.2 0.2
0.5 0.3; 63.73567609 114.33919022 114.33919022 232.52864782; 0.2 0.2 0.2 0.2
0.5 0.3; 63.75859435 114.39648587 114.39648587 232.48281131; 0.2 0.2 0.2 0.2
0.5 0.3; 63.78151261 114.45378151 114.45378151 232.43697479; 0.2 0.2 0.2 0.2
0.5 0.3; 63.80443086 114.51107716 114.51107716 232.39113827; 0.2 0.2 0.2 0.2
0.5 0.3; 63.82734912 114.5683728 114.5683728 232.34530176; 0.2 0.2 0.2 0.2
0.5 0.3; 63.85026738 114.62566845 114.62566845 232.29946524; 0.2 0.2 0.2 0.2
0.5 0.3; 63.87318564 114.68296409 114.68296409 232.25362872; 0.2 0.2 0.2 0.2
0.5 0.3; 63.8961039 114.74025974 114.74025974 232.20779221; 0.2 0.2 0.2 0.2
0.5 0.3; 63.91902215 114.79755539 114.79755539 232.16195569; 0.2 0.2 0.2 0.2
0.5 0.3; 63.94194041 114.85485103 114.85485103 232.11611917; 0.2 0.2 0.2 0.2
0.5 0.3; 63.96485867 114.91214668 114.91214668 232.07028266; 0.2 0.2 0.2 0.2
0.5 0.3; 63.98777693 114.96944232 114.96944232 232.02444614; 0.2 0.2 0.2 0.2
0.5 0.3; 64.01069519 115.02673797 115.02673797 231.97860963; 0.2 0.2 0.2 0.2
0.5 0.3; 64.03361345 115.08403361 115.08403361 231.93277311; 0.2 0.2 0.2 0.2
0.5 0.3; 64.0565317 115.14132926 115.14132926 231.88693659; 0.2 0.2 0.2 0.2
0.5 0.3; 64.07944996 115.1986249 115.1986249 231.84110008; 0.2 0.2 0.2 0.2
0.5 0.3; 64.10236822 115.25592055 115.25592055 231.79526356; 0.2 0.2 0.2 0.2
0.5 0.3; 64.12528648 115.3132162 115.3132162 231.74942704; 0.2 0.2 0.2 0.2
0.5 0.3; 64.14820474 115.37051184 115.37051184 231.70359053; 0.2 0.2 0.2 0.2
0.5 0.3; 64.17112299 115.42780749 115.42780749 231.65775401; 0.2 0.2 0.2 0.2
0.5 0.3; 64.19404125 115.48510313 115.48510313 231.61191749; 0.2 0.2 0.2 0.2
0.5 0.3; 64.21695951 115.54239878 115.54239878 231.56608098; 0.2 0.2 0.2 0.2
0.5 0.3; 64.23987777 115.59969442 115.59969442 231.52024446; 0.2 0.2 0.2 0.2
0.5 0.3; 64.26279603 115.65699007 115.65699007 231.47440794; 0.2 0.2 0.2 0.2
0.5 0.3; 64.28571429 115.71428571 115.71428571 231.42857143; 0.2 0.2 0.2 0.2
0.5 0.3; 64.30863254 115.77158136 115.77158136 231.38273491; 0.2 0.2 0.2 0.2
0.5 0.3; 64.3315508 115.82887701 115.82887701 231.3368984; 0.2 0.2 0.2 0.2
0.5 0.3; 64.35446906 115.88617265 115.88617265 231.29106188; 0.2 0.2 0.2 0.2
0.5 0.3; 64.37738732 115.9434683 115.9434683 231.24522536; 0.2 0.2 0.2 0.2
0.5 0.3; 64.40030558 116.00076394 116.00076394 231.19938885; 0.2 0.2 0.2 0.2
0.5 0.3; 64.42322383 116.05805959 116.05805959 231.15355233; 0.2 0.2 0.2 0.2
0.5 0.3; 64.44614209 116.11535523 116.11535523 231.10771581; 0.2 0.2 0.2 0.2
0.5 0.3; 64.46906035 116.17265088 116.17265088 231.0618793; 0.2 0.2 0.2 0.2
0.5 0.3; 64.49197861 116.22994652 116.22994652 231.01604278; 0.2 0.2 0.2 0.2
0.5 0.3; 64.51489687 116.28724217 116.28724217 230.97020626; 0.2 0.2 0.2 0.2
0.5 0.3; 64.53781513 116.34453782 116.34453782 230.92436975; 0.2 0.2 0.2 0.2
0.5 0.3; 64.56073338 116.40183346 116.40183346 230.87853323; 0.2 0.2 0.2 0.2
0.5 0.3; 64.58365164 116.45912911 116.45912911 230.83269672; 0.2 0.2 0.2 0.2
0.5 0.3; 64.6065699 116.51642475 116.51642475 230.7868602; 0.2 0.2 0.2 0.2
0.5 0.3; 64.62948816 116.5737204 116.5737204 230.74102368; 0.2 0.2 0.2 0.2
0.5 0.3; 64.65240642 116.63101604 116.63101604 230.69518717; 0.2 0.2 0.2 0.2
0.5 0.3; 64.67532468 116.68831169 116.68831169 230.64935065; 0.2 0.2 0.2 0.2
0.5 0.3; 64.69824293 116.74560733 116.74560733 230.60351413; 0.2 0.2 0.2 0.2
0.5 0.3; 64.72116119 116.80290298 116.80290298 230.55767762; 0.2 0.2 0.2 0.2
0.5 0.3; 64.74407945 116.86019862 116.86019862 230.5118411; 0.2 0.2 0.2 0.2
0.5 0.3; 64.76699771 116.91749427 116.91749427 230.46600458; 0.2 0.2 0.2 0.2
0.5 0.3; 64.78991597 116.97478992 116.97478992 230.42016807; 0.2 0.2 0.2 0.2
0.5 0.3; 64.81283422 117.03208556 117.03208556 230.37433155; 0.2 0.2 0.2 0.2
0.5 0.3; 64.83575248 117.08938121 117.08938121 230.32849503; 0.2 0.2 0.2 0.2
0.5 0.3; 64.85867074 117.14667685 117.14667685 230.28265852; 0.2 0.2 0.2 0.2
0.5 0.3; 64.881589 117.2039725 117.2039725 230.236822; 0.2 0.2 0.2 0.2
0.5 0.3; 64.90450726 117.26126814 117.26126814 230.19098549; 0.2 0.2 0.2 0.2
0.5 0.3; 64.92742552 117.31856379 117.31856379 230.14514897; 0.2 0.2 0.2 0.2
0.5 0.3; 64.95034377 117.37585943 117.37585943 230.09931245; 0.2 0.2 0.2 0.2
0.5 0.3; 64.97326203 117.43315508 117.43315508 230.05347594; 0.2 0.2 0.2 0.2
0.5 0.3; 64.99618029 117.49045073 117.49045073 230.00763942; 0.2 0.2 0.2 0.2
0.5 0.3; 65.01909855 117.54774637 117.54774637 229.9618029; 0.2 0.2 0.2 0.2
0.5 0.3; 65.04201681 117.60504202 117.60504202 229.91596639; 0.2 0.2 0.2 0.2
0.5 0.3; 65.06493506 117.66233766 117.66233766 229.87012987; 0.2 0.2 0.2 0.2
0.5 0.3; 65.08785332 117.71963331 117.71963331 229.82429335; 0.2 0.2 0.2 0.2
0.5 0.3; 65.11077158 117.77692895 117.77692895 229.77845684; 0.2 0.2 0.2 0.2
0.5 0.3; 65.13368984 117.8342246 117.8342246 229.73262032; 0.2 0.2 0.2 0.2
0.5 0.3; 65.1566081 117.89152024 117.89152024 229.6867838; 0.2 0.2 0.2 0.2
0.5 0.3; 65.17952636 117.94881589 117.94881589 229.64094729; 0.2 0.2 0.2 0.2
0.5 0.3; 65.20244461 118.00611154 118.00611154 229.59511077; 0.2 0.2 0.2 0.2
0.5 0.3; 65.22536287 118.06340718 118.06340718 229.54927426; 0.2 0.2 0.2 0.2
0.5 0.3; 65.24828113 118.12070283 118.12070283 229.50343774; 0.2 0.2 0.2 0.2
0.5 0.3; 65.27119939 118.17799847 118.17799847 229.45760122; 0.2 0.2 0.2 0.2
0.5 0.3; 65.29411765 118.23529412 118.23529412 229.41176471; 0.2 0.2 0.2 0.2
0.5 0.3; 65.31703591 118.29258976 118.29258976 229.36592819; 0.2 0.2 0.2 0.2
0.5 0.3; 65.33995416 118.34988541 118.34988541 229.32009167; 0.2 0.2 0.2 0.2
0.5 0.3; 65.36287242 118.40718105 118.40718105 229.27425516; 0.2 0.2 0.2 0.2
0.5 0.3; 65.38579068 118.4644767 118.4644767 229.22841864; 0.2 0.2 0.2 0.2
0.5 0.3; 65.40870894 118.52177235 118.52177235 229.18258212; 0.2 0.2 0.2 0.2
0.5 0.3; 65.4316272 118.57906799 118.57906799 229.13674561; 0.2 0.2 0.2 0.2
0.5 0.3; 65.45454545 118.63636364 118.63636364 229.09090909; 0.2 0.2 0.2 0.2
0.5 0.3; 65.47746371 118.69365928 118.69365928 229.04507257; 0.2 0.2 0.2 0.2
0.5 0.3; 65.50038197 118.75095493 118.75095493 228.99923606; 0.2 0.2 0.2 0.2
0.5 0.3; 65.52330023 118.80825057 118.80825057 228.95339954; 0.2 0.2 0.2 0.2
0.5 0.3; 65.54621849 118.86554622 118.86554622 228.90756303; 0.2 0.2 0.2 0.2
0.5 0.3; 65.56913675 118.92284186 118.92284186 228.86172651; 0.2 0.2 0.2 0.2
0.5 0.3; 65.592055 118.98013751 118.98013751 228.81588999; 0.2 0.2 0.2 0.2
0.5 0.3; 65.61497326 119.03743316 119.03743316 228.77005348; 0.2 0.2 0.2 0.2
0.5 0.3; 65.63789152 119.0947288 119.0947288 228.72421696; 0.2 0.2 0.2 0.2
0.5 0.3; 65.66080978 119.15202445 119.15202445 228.67838044; 0.2 0.2 0.2 0.2
0.5 0.3; 65.68372804 119.20932009 119.20932009 228.63254393; 0.2 0.2 0.2 0.2
0.5 0.3; 65.70664629 119.26661574 119.26661574 228.58670741; 0.2 0.2 0.2 0.2
0.5 0.3; 65.72956455 119.32391138 119.32391138 228.54087089; 0.2 0.2 0.2 0.2
0.5 0.3; 65.75248281 119.38120703 119.38120703 228.49503438; 0.2 0.2 0.2 0.2
0.5 0.3; 65.77540107 119.43850267 119.43850267 228.44919786; 0.2 0.2 0.2 0.2
0.5 0.3; 65.79831933 119.49579832 119.49579832 228.40336134; 0.2 0.2 0.2 0.2
0.5 0.3; 65.82123759 119.55309396 119.55309396 228.35752483; 0.2 0.2 0.2 0.2
0.5 0.3; 65.84415584 119.61038961 119.61038961 228.31168831; 0.2 0.2 0.2 0.2
0.5 0.3; 65.8670741 119.66768526 119.66768526 228.2658518; 0.2 0.2 0.2 0.2
0.5 0.3; 65.88999236 119.7249809 119.7249809 228.22001528; 0.2 0.2 0.2 0.2
0.5 0.3; 65.91291062 119.78227655 119.78227655 228.17417876; 0.2 0.2 0.2 0.2
0.5 0.3; 65.93582888 119.83957219 119.83957219 228.12834225; 0.2 0.2 0.2 0.2
0.5 0.3; 65.95874714 119.89686784 119.89686784 228.08250573; 0.2 0.2 0.2 0.2
0.5 0.3; 65.98166539 119.95416348 119.95416348 228.03666921; 0.2 0.2 0.2 0.2
0.5 0.3; 66.00458365 120.01145913 120.01145913 227.9908327; 0.2 0.2 0.2 0.2
0.5 0.3; 66.02750191 120.06875477 120.06875477 227.94499618; 0.2 0.2 0.2 0.2
0.5 0.3; 66.05042017 120.12605042 120.12605042 227.89915966; 0.2 0.2 0.2 0.2
0.5 0.3; 66.07333843 120.18334607 120.18334607 227.85332315; 0.2 0.2 0.2 0.2
0.5 0.3; 66.09625668 120.24064171 120.24064171 227.80748663; 0.2 0.2 0.2 0.2
0.5 0.3; 66.11917494 120.29793736 120.29793736 227.76165011; 0.2 0.2 0.2 0.2
0.5 0.3; 66.1420932 120.355233 120.355233 227.7158136; 0.2 0.2 0.2 0.2
0.5 0.3; 66.16501146 120.41252865 120.41252865 227.66997708; 0.2 0.2 0.2 0.2
0.5 0.3; 66.18792972 120.46982429 120.46982429 227.62414057; 0.2 0.2 0.2 0.2
0.5 0.3; 66.21084798 120.52711994 120.52711994 227.57830405; 0.2 0.2 0.2 0.2
0.5 0.3; 66.23376623 120.58441558 120.58441558 227.53246753; 0.2 0.2 0.2 0.2
0.5 0.3; 66.25668449 120.64171123 120.64171123 227.48663102; 0.2 0.2 0.2 0.2
0.5 0.3; 66.27960275 120.69900688 120.69900688 227.4407945; 0.2 0.2 0.2 0.2
0.5 0.3; 66.30252101 120.75630252 120.75630252 227.39495798; 0.2 0.2 0.2 0.2
0.5 0.3; 66.32543927 120.81359817 120.81359817 227.34912147; 0.2 0.2 0.2 0.2
0.5 0.3; 66.34835752 120.87089381 120.87089381 227.30328495; 0.2 0.2 0.2 0.2
0.5 0.3; 66.37127578 120.92818946 120.92818946 227.25744843; 0.2 0.2 0.2 0.2
0.5 0.3; 66.39419404 120.9854851 120.9854851 227.21161192; 0.2 0.2 0.2 0.2
0.5 0.3; 66.4171123 121.04278075 121.04278075 227.1657754; 0.2 0.2 0.2 0.2
0.5 0.3; 66.44003056 121.10007639 121.10007639 227.11993888; 0.2 0.2 0.2 0.2
